dedup_id,title,authors,year,venue,doi,url,abstract,source_database,string_id,also_found_in,title_screen,title_fail_reason,abstract_length,abstract_screen,abstract_fail_reason
REC-396,A comparison of two ship performance models against full-scale measurements on a cargo ship on the Northern Sea Route,"Zhiyuan Li, Christopher Ryan, Luofeng Huang, Li Ding, Jonas W. Ringsberg, Giles Thomas",2021,Ships and Offshore Structures,10.1080/17445302.2021.1926146,https://doi.org/10.1080/17445302.2021.1926146,"The present paper introduces the development and verification of two ship performance models which have been implemented in a voyage planning tool designed for summer Arctic operations of commercial vessels. A novel ice resistance estimation algorithm for ice-floe conditions is implemented in the ship performance models. The fuel consumption predicted using both of the models are compared against full-scale measurements collected on a cargo ship of lower ice-class on the Northern Sea Route. This work found that both models meet the purpose of estimating ship fuel consumption for such a voyage planning tool and identified directions for future efforts. In addition, the typical transit scenarios in summer Arctic conditions presented in this study prove that a voyage planning tool with viable ship performance models facilitates Arctic shipping in a safe and sustainable way.",OpenAlex,C,OpenAlex/C,PASS,,883,INCLUDE,physics-only perf model
REC-397,A machine learning-based method for simulation of ship speed profile in a complex ice field,"Aleksandar‐Saša Milaković, Fang Li, Mohamed Marouf, Sören Ehlers",2019,Ships and Offshore Structures,10.1080/17445302.2019.1697075,https://doi.org/10.1080/17445302.2019.1697075,"Computational methods for predicting ship speed profile in a complex ice field have traditionally relied on mechanistic simulations. However, such methods have difficulties capturing the entire complexity of ship–ice interaction process due to the incomplete understanding of the underlying physical phenomena. Therefore, data-driven approaches have recently gained increased attention in this context. Hence, this paper proposes a concept of a first machine learning-based simulator of ship speed profile in a complex ice field. The developed approach suggests using supervised machine learning to trace a function mapping several ship and ice parameters to the ship acceleration/deceleration between the two adjacent points along the route. The simulator is trained and tested on a dataset obtained from the full-scale tests of an icebreaking ship. The results show high accuracy of the developed method, with an average error of the simulated ship speed against the measured one ranging from 2.6% to 9.4%.",OpenAlex,C,OpenAlex/C,PASS,,1008,EXCLUDE,E1:non-performance-topic
REC-398,Digital Twins in Wind Energy: Emerging Technologies and Industry-Informed Future Directions,"Florian Stadtmann, Adil Rasheed, Trond Kvamsdal, Kjetil Johannessen, Omer San, Konstanze Kölle, John Olav Tande, Idar Barstad, Alexis Benhamou, Thomas Brathaug, Tore Christiansen, Anouk-Letizia Firle, Alexander Fjeldly, Lars Frøyd, Alexander Gleim, Alexander Høiberget, Cathérine Meißner, Guttorm Nygård, Jørgen H. Olsen, Håvard Paulshus, Tore Rasmussen, Elling Rishoff, Francesco Scibilia, John Olav Skogås",2023,IEEE Access,10.1109/access.2023.3321320,https://doi.org/10.1109/access.2023.3321320,"This article presents a comprehensive overview of the digital twin technology and its capability levels, with a specific focus on its applications in the wind energy industry. It consolidates the definitions of digital twin and its capability levels on a scale from 0-5; 0-standalone, 1-descriptive, 2-diagnostic, 3-predictive, 4-prescriptive, 5-autonomous. It then, from an industrial perspective, identifies the current state of the art and research needs in the wind energy sector. It is concluded that the main challenges hindering the realization of highly capable digital twins fall into one of the four categories; standards-related, data-related, model-related, and industrial acceptance related. The article proposes approaches to the identified challenges from the perspective of research institutes and offers a set of recommendations for various stakeholders to facilitate the acceptance of the technology. The contribution of this article lies in its synthesis of the current state of knowledge and its identification of future research needs and challenges from an industry perspective, ultimately providing a roadmap for future research and development in the field of digital twin and its applications in the wind energy industry.",OpenAlex,C,OpenAlex/C,MAYBE,,1246,EXCLUDE,E1:non-maritime
REC-399,Adaptive model predictive control with propulsion load estimation and prediction for all-electric ship energy management,"Jun Hou, Jing Sun, Heath Hofmann",2018,Energy,10.1016/j.energy.2018.03.019,https://doi.org/10.1016/j.energy.2018.03.019,,OpenAlex,D,OpenAlex/D; Scopus/D,PASS,,0,UNCERTAIN,no-abstract; title relevant
REC-400,Research on Fault Early Warning of Marine Diesel Engine Based on CNN-BiGRU,"Ben Liu, Huibing Gan, Dong Chen, Zepeng Shu",2022,Journal of Marine Science and Engineering,10.3390/jmse11010056,https://doi.org/10.3390/jmse11010056,"The normal operation of the marine diesel engine is of great significance to ensure the normal navigation of the ship. Predicting its operation state and judging whether the diesel engine is in the abnormal state in advance can guarantee the safe navigation of the vessel. In this paper, combining the feature extraction ability of the convolutional neural network (CNN) and the time series data prediction ability of the bidirectional gated recurrent unit (BiGRU), a marine diesel engine exhaust temperature prediction model is constructed. The results show that the mean square error (MSE) of the prediction model is 0.1156, the average absolute error (MAE) is 0.2501, and the average absolute percentage error (MAPE) is 0.0005336. Then, according to the residual distribution between the predicted value and the actual value of the model output and the standard deviation of the residual calculated by using the sliding window, we set the alarm threshold, where the upper limit of residual error is 1 and the lower limit is 1. The upper limit of the standard deviation is 0.604. Finally, we used the data set under abnormal conditions for experimental verification. The results show that the method can accurately determine the fault early warning of the marine diesel engine and provides a new reference for the health management of intelligent marine equipment.",OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,1366,EXCLUDE,E1:non-performance-topic
REC-401,An efficient Meta-VSW method for ship behaviors recognition and application,"Zhiyuan Cai, Qidong Fan, Lecheng Li, Long Yu, Congbo Li",2024,Ocean Engineering,10.1016/j.oceaneng.2024.118870,https://doi.org/10.1016/j.oceaneng.2024.118870,,OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,0,UNCERTAIN,no-abstract
REC-402,Real-time prediction of ship motion based on improved empirical mode composition and dynamic residual neural network,"Nan Gao, Zhenju Chuang, Ankang Hu",2023,Ocean Engineering,10.1016/j.oceaneng.2023.116528,https://doi.org/10.1016/j.oceaneng.2023.116528,,OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,0,UNCERTAIN,no-abstract
REC-403,A method for real-time estimation of full-scale global ice loads on floating structures,"Øivind Kåre Kjerstad, Wenjun Lü, Roger Skjetne, Sveinung Løset",2018,Cold Regions Science and Technology,10.1016/j.coldregions.2018.03.012,https://doi.org/10.1016/j.coldregions.2018.03.012,,OpenAlex,D,OpenAlex/D,MAYBE,,0,EXCLUDE,manual:out-of-scope
REC-404,Deep Autoregressive Roll Motion Prediction of Marine Vessels,"Peihua Han, Robert Skulstad, Houxiang Zhang",2024,IEEE Transactions on Industrial Electronics,10.1109/tie.2024.3508074,https://doi.org/10.1109/tie.2024.3508074,"Roll motion has a huge impact on operational efficiency and safety in the operations of marine vessels. Accurate roll motion prediction therefore serves as a critical component in decision support systems, enabling ship operators to plan and execute tasks efficiently while ensuring the safety of crew members, cargo, and equipment. However, prevailing roll prediction models fall short in terms of essential features for practical applications such as online learning and multistep forecasting. By recasting roll prediction into a long-term time series forecasting problem, recurrent neural networks within a sliding window framework are proposed, which can adapt in real-time and provide multistep predictions. This extended prediction window enables insights into roll motion oscillations, which are critical for accurate decision support. To evaluate the predicted roll oscillations, a new and robust metric is introduced to evaluate whether the model captures the true roll motion envelope. Real-world testing is performed to demonstrate the effectiveness of the model, highlighting its potential for improving decision support systems and improving operational safety.",OpenAlex,D,OpenAlex/D; Scopus/D,PASS,manual-reconsider,1174,EXCLUDE,E1:motion prediction
REC-405,Artificial Neural Network for Forecasting Wave Heights along a Ship’s Route during Hurricanes,"Chia‐Cheng Tsai, Chih‐Chiang Wei, Tien-Hung Hou, Tai‐Wen Hsu",2017,Journal of Waterway Port Coastal and Ocean Engineering,10.1061/(asce)ww.1943-5460.0000427,https://doi.org/10.1061/(asce)ww.1943-5460.0000427,"A data-driven prediction model using numerical solutions is proposed for forecasting wave heights along shipping routes during hurricanes. The developed model can be used to determine the wave heights on a ship’s trajectory, considering a short time step of a ship’s operation. This research used an artificial neural network (ANN) multilayer perceptron model (ANN-based) to build a data-driven prediction model. A quadtree-adaptive model was used as the numerical simulation–based model (NUM-based). The proposed NUM-ANN model is an ANN-based prediction model that incorporates precomputed numerical solutions to determine the wave heights at sample points on the shipping line where buoy measures are absent. The NUM-ANN model is highly efficient because the input–output patterns used to formulate it can be generated in advance through numerical models. A shipping line through the Caribbean Sea and the Gulf of Mexico was used for simulation. The 2005 Category 5 hurricanes Katrina and Rita were used for testing. Three buoys and three sample points on the ship trajectory were applied for modeling the wave heights. The results revealed that (1) for shipping-line buoys, the predictions made using the NUM-based and ANN-based models are satisfactorily consistent with the observed data; and (2) for the sample points, the predictions made using the NUM-ANN model are highly consistent with simulations made using the NUM-based model. Therefore, ANN-based prediction models can be regarded as reliable, and the NUM-ANN model can be effectively used in the real-time forecast of wave heights.",OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,1596,EXCLUDE,E1:non-performance-topic
REC-408,Online Learning based GA-BP Neural Network to Predict Ship Trajectory,"Yue Zhao, Jianhui Cui, Gaole Yao",2021,2021 China Automation Congress (CAC),10.1109/cac53003.2021.9727857,https://doi.org/10.1109/cac53003.2021.9727857,"Ship’s tracking prediction is an important part of ship navigation. By using neural network to predict ship’s track can avoid building complex mathematical model of ship motion. BP neural network is easy to fall into the trap of local error minimization, and it’s global search ability of genetic algorithm can overcome the shortcomings of BP neural network which easy to fall into local optimum. Experiment is using genetic algorithm to optimize the BP neural network on the number of hidden layer nodes, weights and thresholds. Finally, by training the neural network online learning method to real-time prediction of ship trajectory simulation experiment, through the contrast experiment, prove that GA-BP neural network online learning model has high precision by using the measured data and to verify the practicability and reliability of the GA-BP prediction model. This experimental result is helpful to the research of ship automatic control and comprehensive maneuvering.",OpenAlex,D,IEEE Xplore/D; OpenAlex/D; Scopus/D,MAYBE,,980,EXCLUDE,E1:non-performance-topic
REC-410,Online Data-Driven Integrated Prediction Model for Ship Motion Based on Data Augmentation and Filtering Decomposition and Time-Varying Neural Network,"Nan Gao, Zhenju Chuang, Ankang Hu",2024,Journal of Marine Science and Engineering,10.3390/jmse12122287,https://doi.org/10.3390/jmse12122287,"Online prediction for ship motion with strong nonlinear characteristics under harsh sea states will significantly reduce the damage of large accidents. Therefore, an integrated ship motion online prediction model consisting of a data augmentation algorithm based on the Improved Temporal Convolutional Network and Time Generative Adversarial Network (ITCN-TGAN), and an Improved Empirical Mode Decomposition (IEMD) and a Time-Varying Neural Network based on Global Time Pattern Attention (GTPA-TNN), is proposed in this article. The results of the validation tests in which the container ship KCS is taken as the example show that the synthetic data generated by ITCN-TGAN based on the dataset with few nonlinear samples are very similar to the original data, which proves that the synthetic data have high authenticity and can be used as training data to reduce the sampling cost; the input signal is decomposed into multiple Intrinsic Mode Functions (IMFs) by IEMD without noise diffusion, an endpoint effect, or mode mixing occurring in it, which indirectly improved the accuracy; and the dynamic sliding window adaptively adjusts the input sequence length according to the waveform characteristics to improve the computational stability of the model, the accuracy of GTPA-TNN can maintain a high level during the prediction period in various working conditions, and the error distribution is almost the same, which suggests that the integrated model has strong robustness and can realize the goal of online prediction of ship motion under harsh sea conditions.",OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,1564,EXCLUDE,E1:non-performance-topic
REC-411,Ship Track Prediction Based on Sliding Window BLSTM Network,"Weijun Hu, Weijie Zhang, Jingyi Xiong",2023,Lecture notes in electrical engineering,10.1007/978-981-99-0479-2_85,https://doi.org/10.1007/978-981-99-0479-2_85,,OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,0,EXCLUDE,manual:out-of-scope
REC-413,Real time prediction of ship motion based on iTransformer with EWT-SampEn data processing,"Lixun Hou, Q. Jane Wang, Dong E. Liu",2025,Ocean Engineering,10.1016/j.oceaneng.2025.122987,https://doi.org/10.1016/j.oceaneng.2025.122987,,OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,0,UNCERTAIN,no-abstract
REC-414,A distributed online learning approach for pattern prediction over movement event streams with apache flink,"Ehab Qadah, Michael Möck, Elias Alevizos, Georg Fuchs",2022,Fraunhofer-Publica (Fraunhofer-Gesellschaft),10.24406/publica-fhg-399677,https://doi.org/10.24406/publica-fhg-399677,"In this paper, we present a distributed online prediction system for user-defined patterns over multiple massive streams of movement events, built using the general purpose stream processing framework Apache Flink. The proposed approach is based on combining probabilistic event pattern prediction models on multiple predictor nodes with a distributed online learning protocol in order to continuously learn the parameters of a global prediction model and share them among the predictors in a communication-efficient way. Our approach enables the collaborative learning between the predictors (i.e., ""learn from each other""), thus the learning rate is accelerated with less data for each predictor. The underlying model provides online predictions about when a pattern (i.e., a regular expression ove r the event types) is expected to be completed within each event stream. We describe the distributed architecture of the proposed system, its implementation in Flink, and present experimental results over real-world event streams related to trajectories of moving vessels.",OpenAlex,D,OpenAlex/D; Scopus/D,MAYBE,,1073,EXCLUDE,E1:non-performance-topic
REC-418,A Practical Identification Method for Data Variation of Noon Reports in Vessel Operation,"Jie Cai, Marie Lützen",2022,,10.1145/3588340.3588549,https://doi.org/10.1145/3588340.3588549,"Abstract-The data in noon reports on a daily basis from vessel operations reflect the variation of operational behaviors. In our previous research, a practical assessment method has been proposed to diagnose the quality of individual sample through validation rules. The findings have been implemented and as a consequence, the quality of data has been improved to some extent based on triggered warnings and alarms. However, the unstable periods of data, defined as the spans with large variations that are different from expected values, and their root causes are still hard to be identified by the method, which limits further improvement of vessel operations. In the present research, the so-called Sliding CV method, is proposed to provide diagnosis on the unstable periods of noon reports in vessel operations accounting for multiple samples. This method utilizes historical CV (coefficient of variation) values of the performance indicators (e.g., Specific fuel oil consumption (SFOC)) and a sliding window with a fixed width and step for the identification of current unstable periods. Sensitivity study has been conducted for the selection of widths and steps of sliding windows. The unstable periods can be identified when the CV values exceed a given threshold. The effects of short voyages and long voyages have been taken into account in this method. Case studies have been done based on the datasets provided by shipping companies. Typical root causes of the unstable periods of vessels are identified based on data analysis, which will provide guidance on the improvement of vessel performance in practice.",OpenAlex,D,OpenAlex/D; Scopus/D,PASS,manual-reconsider,1621,EXCLUDE,E3:no-ML-method
REC-424,Development of nonlinear control strategies for a fully electric high-speed passenger vessel,"Felipe Mendoza, Juan David Núñez, Tatiana Manrique, Ricardo Mejía-Gutiérrez",2023,2023 IEEE 6th Colombian Conference on Automatic Control (CCAC),10.1109/CCAC58200.2023.10333527,https://ieeexplore.ieee.org/document/10333527/,"Vessel electrification presents itself as a low-fuel consumption solution for inland waterways transportation. However, electric vessels must cope with challenges regarding the limited energy available in the batteries and how to use it properly to achieve the route to cover. As an energy management strategy, velocity control is proposed for a twelve-passenger electric vessel covering the Magangué-Pinillos-Conyongal route in Magdalena River, Colombia. Velocity control of vessels faces many challenges due to vessel hydrodynamics nonlinearities and uncertainties. The present work evaluates several nonlinear velocity control strategies, such as Gain-scheduling Model predictive control, Adaptive Model predictive control, and Sliding mode control. Dynamics uncertainties are not considered. From the results obtained, it can be established that the Sliding mode control (SMC) is the simplest to implement and has the best performance regarding energy consumption. Next, the Gain-scheduling control approach is smoother than the SMC but requires more computational effort and knowledge of the system. Finally, the Adaptive approach is better at reducing errors but has the highest computational effort.",IEEE Xplore,D,IEEE Xplore/D; OpenAlex/D; Scopus/D,MAYBE,,1206,EXCLUDE,E3:no-ML-method
REC-428,An Updated Assessment of Near‐Surface Temperature Change From 1850: The HadCRUT5 Data Set,"Colin Morice, John Kennedy, Nick A Rayner, Jonathan Winn, Emily Hogan, Rachel Killick, Robert Dunn, Timothy J. Osborn, P. D. Jones, I. Simpson",2020,Journal of Geophysical Research Atmospheres,10.1029/2019jd032361,https://doi.org/10.1029/2019jd032361,"Abstract We present a new version of the Met Office Hadley Centre/Climatic Research Unit global surface temperature data set, HadCRUT5. HadCRUT5 presents monthly average near‐surface temperature anomalies, relative to the 1961–1990 period, on a regular 5° latitude by 5° longitude grid from 1850 to 2018. HadCRUT5 is a combination of sea‐surface temperature (SST) measurements over the ocean from ships and buoys and near‐surface air temperature measurements from weather stations over the land surface. These data have been sourced from updated compilations and the adjustments applied to mitigate the impact of changes in SST measurement methods have been revised. Two variants of HadCRUT5 have been produced for use in different applications. The first represents temperature anomaly data on a grid for locations where measurement data are available. The second, more spatially complete, variant uses a Gaussian process based statistical method to make better use of the available observations, extending temperature anomaly estimates into regions for which the underlying measurements are informative. Each is provided as a 200‐member ensemble accompanied by additional uncertainty information. The combination of revised input data sets and statistical analysis results in greater warming of the global average over the course of the whole record. In recent years, increased warming results from an improved representation of Arctic warming and a better understanding of evolving biases in SST measurements from ships. These updates result in greater consistency with other independent global surface temperature data sets, despite their different approaches to data set construction, and further increase confidence in our understanding of changes seen.",OpenAlex,D,OpenAlex/D,MAYBE,,1759,EXCLUDE,E1:non-performance-topic
REC-429,Online Prediction of Ship Behavior with Automatic Identification System Sensor Data Using Bidirectional Long Short-Term Memory Recurrent Neural Network,"Miao Gao, Guoyou Shi, Shuang Li",2018,Sensors,10.3390/s18124211,https://doi.org/10.3390/s18124211,"The real-time prediction of ship behavior plays an important role in navigation and intelligent collision avoidance systems. This study developed an online real-time ship behavior prediction model by constructing a bidirectional long short-term memory recurrent neural network (BI-LSTM-RNN) that is suitable for automatic identification system (AIS) date and time sequential characteristics, and for online parameter adjustment. The bidirectional structure enhanced the relevance between historical and future data, thus improving the prediction accuracy. Through the ""forget gate"" of the long short-term memory (LSTM) unit, the common behavioral patterns were remembered and unique behaviors were forgotten, improving the universality of the model. The BI-LSTM-RNN was trained using 2015 AIS data from Tianjin Port waters. The results indicate that the BI-LSTM-RNN effectively predicted the navigational behaviors of ships. This study contributes significantly to the increased efficiency and safety of sea operations. The proposed method could potentially be applied as the predictive foundation for various intelligent systems, including intelligent collision avoidance, vessel route planning, operational efficiency estimation, and anomaly detection systems.",OpenAlex,D,OpenAlex/D,MAYBE,,1262,EXCLUDE,E1:collision avoidance
REC-431,Two-phase energy efficiency optimisation for ships using parallel hybrid electric propulsion system,"Yapeng He, Ailong Fan, Zheng Wang, Yuanchang Liu, Wengang Mao",2021,Ocean Engineering,10.1016/j.oceaneng.2021.109733,https://doi.org/10.1016/j.oceaneng.2021.109733,,OpenAlex,D,OpenAlex/D,MAYBE,,0,UNCERTAIN,no-abstract; title relevant
REC-432,MPC-informed ECMS based real-time power management strategy for hybrid electric ship,"Peilin Xie, Sen Tan, Josep M. Guerrero, Juan C. Vásquez",2021,Energy Reports,10.1016/j.egyr.2021.02.013,https://doi.org/10.1016/j.egyr.2021.02.013,"Shipboard power systems (SPS) are complex systems connecting multiple power sources, energy storage systems (ESSs) and various types of loads. However, the fluctuated propulsion loads may lead to a low power quality of the system. In this paper, a power management system (PMS) is designed for SPS in the framework of an optimization-based method. With equivalent consumption minimization strategy (ECMS), the proposed method is able to provide an optimal power-split between hybrid energy sources in real time, while minimizing the fuel consumption of the system. Furthermore, the equivalence factor is adjusted by model predictive control (MPC) of PMS. The performances of the proposed approach are evaluated by simulations.",OpenAlex,D,OpenAlex/D,MAYBE,,726,EXCLUDE,E3:no-ML-method
REC-435,Component sizing and energy management for SOFC-based ship power systems,"Ali Haseltalab, Lindert van Biert, Harsh Sapra, Benny Mestemaker, Rudy R. Negenborn",2021,Energy Conversion and Management,10.1016/j.enconman.2021.114625,https://doi.org/10.1016/j.enconman.2021.114625,"The shipping industry is facing increasing demands to reduce its environmental footprints. This has resulted in adoption of new and more environmental friendly power sources and fuels for on-board power generation. One of these novel power sources is the Solid Oxide Fuel Cell (SOFC) which has a great potential to act as a power source, thanks to its high efficiency and capability to handle a wide variety of fuel types. However, SOFCs suffer from low transient capabilities and therefore have never been considered to be used as the main power source for maritime applications. In this paper, novel component sizing, energy and power management approaches are proposed to enable the use of SOFCs as the main on-board power source for the first time in the literature and integrate them into the liquefied natural gas fueled Power and Propulsion System (PPS) of vessels. The proposed component sizing approach determines the power ratings of the on-board sources (SOFC, gas engine and battery) considering size and weight limits, while the energy and power management approaches guarantee an optimal power split between different power sources and PPS stability while looking after battery aging. The results indicate that the combined proposed optimization-based approaches can yield up to 53% CO2 reduction and 21% higher fuel utilization efficiency compared to conventional diesel-electric vessels.",OpenAlex,D,OpenAlex/D,MAYBE,,1403,EXCLUDE,E3:no-ML-method
REC-437,Algorithmic fairness in artificial intelligence for medicine and healthcare,"Richard J. Chen, Judy J. Wang, Drew F. K. Williamson, Tiffany Chen, Jana Lipková, Ming Y. Lu, Sharifa Sahai, Faisal Mahmood",2023,Nature Biomedical Engineering,10.1038/s41551-023-01056-8,https://doi.org/10.1038/s41551-023-01056-8,,OpenAlex,D,OpenAlex/D,MAYBE,,0,UNCERTAIN,no-abstract
REC-441,Survey of data assimilation methods for convective‐scale numerical weather prediction at operational centres,"Nils Gustafsson, Tijana Janjić, Christoph Schraff, Daniel Leuenberger, Martin Weißmann, Hendrik Reich, Pierre Brousseau, Thibaut Montmerle, Éric Wattrelot, Antonín Bučánek, Máté Mile, Rafiq Hamdi, Magnus Lindskog, Jan Barkmeijer, M. Dahlbom, Bruce Macpherson, Sue Ballard, Gordon Inverarity, Jacob R. Carley, Curtis R. Alexander, David C. Dowell, Shun Liu, Yasutaka Ikuta, Tadashi Fujita",2017,Quarterly Journal of the Royal Meteorological Society,10.1002/qj.3179,https://doi.org/10.1002/qj.3179,"Data assimilation (DA) methods for convective‐scale numerical weather prediction at operational centres are surveyed. The operational methods include variational methods (3D‐Var and 4D‐Var), ensemble methods (LETKF) and hybrids between variational and ensemble methods (3DEnVar and 4DEnVar). At several operational centres, other assimilation algorithms, like latent heat nudging, are additionally applied to improve the model initial state, with emphasis on convective scales. It is demonstrated that the quality of forecasts based on initial data from convective‐scale DA is significantly better than the quality of forecasts from simple downscaling of larger‐scale initial data. However, the duration of positive impact depends on the weather situation, the size of the computational domain and the data that are assimilated. Furthermore it is shown that more advanced methods applied at convective scales provide improvements over simpler methods. This motivates continued research and development in convective‐scale DA. Challenges in research and development for improvements of convective‐scale DA are also reviewed and discussed. The difficulty of handling the wide range of spatial and temporal scales makes development of multi‐scale assimilation methods and space–time covariance localization techniques important. Improved utilization of observations is also important. In order to extract more information from existing observing systems of convective‐scale phenomena (e.g. weather radar data and satellite image data), it is necessary to provide improved statistical descriptions of the observation errors associated with these observations.",OpenAlex,D,OpenAlex/D,MAYBE,,1655,EXCLUDE,E1:non-maritime
REC-451,A Real-Time Power Management Strategy for Hybrid Electrical Ships Under Highly Fluctuated Propulsion Loads,"Peilin Xie, Sen Tan, Najmeh Bazmohammadi, Josep M. Guerrero, Juan C. Vásquez",2022,IEEE Systems Journal,10.1109/jsyst.2022.3177843,https://doi.org/10.1109/jsyst.2022.3177843,"The increasing demand for improving fuel efficiency of marine transportation has presented opportunities for the development of the power management system (PMS). Different from the terrestrial power system, a shipboard power system contains a large proportion of propulsion loads, which has the characteristics of high dynamics, periodicity, uncertainty, and high dependence on the marine environment. The propulsion load fluctuation induced by sea waves, in-and-out-of water effects, and changeable consumers requirements, may lead to a low power quality and fuel efficiency and it brings challenges in the development of the marine PMS. In addition, the fluctuated load profiles could also be volatile and unpredictable, which makes long-term load forecasting unrealizable and real-time load forecasting essential. To address these issues, a real-time two-layer PMS is proposed for hybrid-powered ship in this article, that can maintain a high fuel efficiency and a healthy state-of-charge (SOC) level over the voyage even in extreme sea conditions. To adapt well to the fluctuated and changeable load condition, a novel multistep load forecasting system is integrated to make accurate load forecasting in a very very short-term time scale (centisecond). Multiple cases studies are conducted under different cases of voyage time, sailing speed, wave conditions, and submergence ratios. The results show that the proposed PMS can significantly reduce the power tracking delays, improve the fuel efficiency, and maintain a healthy SOC level.",OpenAlex,D,OpenAlex/D,MAYBE,,1542,EXCLUDE,E3:no-ML-method
REC-454,Consistency of seven different GNSS global ionospheric mapping techniques during one solar cycle,"David Roma-Dollase, Manuel Hernández Pajares, Andrzej Krankowski, Kacper Kotulak, Reza Ghoddousi‐Fard, Yunbin Yuan, Zishen Li, Hongping Zhang, Chuang Shi, Cheng Wang, J. Feltens, Panagiotis Vergados, A. Komjáthy, Stefan Schaer, Alberto Garcıa Rigo, José María Gómez",2017,Journal of Geodesy,10.1007/s00190-017-1088-9,https://doi.org/10.1007/s00190-017-1088-9,,OpenAlex,D,OpenAlex/D,MAYBE,,0,EXCLUDE,manual:out-of-scope
REC-459,A survey of formation control and motion planning of multiple unmanned vehicles,"Yuanchang Liu, Richard Bucknall",2018,Robotica,10.1017/s0263574718000218,https://doi.org/10.1017/s0263574718000218,"SUMMARY The increasing deployment of multiple unmanned vehicles systems has generated large research interest in recent decades. This paper therefore provides a detailed survey to review a range of techniques related to the operation of multi-vehicle systems in different environmental domains, including land based, aerospace and marine with the specific focuses placed on formation control and cooperative motion planning. Differing from other related papers, this paper pays a special attention to the collision avoidance problem and specifically discusses and reviews those methods that adopt flexible formation shape to achieve collision avoidance for multi-vehicle systems. In the conclusions, some open research areas with suggested technologies have been proposed to facilitate the future research development.",OpenAlex,D,OpenAlex/D,MAYBE,,818,EXCLUDE,E1:collision avoidance
REC-461,Combining GOSAT <i>X</i>CO<sub>2</sub> observations over land and ocean to improve regional CO<sub>2</sub> flux estimates,"Feng Deng, Dylan B. A. Jones, C. O’Dell, Ray Nassar, Nicholas C. Parazoo",2016,Journal of Geophysical Research Atmospheres,10.1002/2015jd024157,https://doi.org/10.1002/2015jd024157,"Abstract We used the GEOS‐Chem data assimilation system to examine the impact of combining Greenhouse Gases Observing Satellite (GOSAT) X CO 2 data over land and ocean on regional CO 2 flux estimates for 2010–2012. We found that compared to assimilating only land data, combining land and ocean data produced an a posteriori CO 2 distribution that is in better agreement with independent data and fluxes that are in closer agreement with existing top‐down and bottom‐up estimates. Adding X CO 2 data over oceans changed the tropical land regions from a source of 0.64 Pg C/yr to a sink of −0.60 Pg C/yr and produced a corresponding reduction in the estimated sink in northern and southern land regions by 0.49 Pg C/yr and 0.80 Pg C/yr, respectively. This highlights the importance of improved observational coverage in the tropics to better quantify the latitudinal distribution of the terrestrial fluxes. Based only on land X CO 2 data, we estimated a strong source in northern tropical South America, which experienced wet conditions in 2010–2012. In contrast, with the land and ocean data, we estimated a sink for this wet region in the north, and a source for the seasonally dry regions in the south and east, which is consistent with our understanding of the impact of moisture availability on the carbon balance of the region. Our results suggest that using satellite data with a more zonally balanced observational coverage could help mitigate discrepancies in CO 2 flux estimates; further improvement could be expected with the greater observational coverage provided by the Orbiting Carbon Observatory‐2.",OpenAlex,D,OpenAlex/D,MAYBE,,1613,EXCLUDE,E1:non-maritime
REC-465,Decadal changes in global surface NO <sub> <i>x</i> </sub> emissions from multi-constituent satellite data assimilation,"Kazuyuki Miyazaki, Henk Eskes, Kengo Sudo, K. F. Boersma, K. W. Bowman, Yugo Kanaya",2017,Atmospheric chemistry and physics,10.5194/acp-17-807-2017,https://doi.org/10.5194/acp-17-807-2017,"Abstract. Global surface emissions of nitrogen oxides (NOx) over a 10-year period (2005–2014) are estimated from an assimilation of multiple satellite data sets: tropospheric NO2 columns from Ozone Monitoring Instrument (OMI), Global Ozone Monitoring Experiment-2 (GOME-2), and Scanning Imaging Absorption Spectrometer for Atmospheric Chartography (SCIAMACHY), O3 profiles from Tropospheric Emission Spectrometer (TES), CO profiles from Measurement of Pollution in the Troposphere (MOPITT), and O3 and HNO3 profiles from Microwave Limb Sounder (MLS) using an ensemble Kalman filter technique. Chemical concentrations of various species and emission sources of several precursors are simultaneously optimized. This is expected to improve the emission inversion because the emission estimates are influenced by biases in the modelled tropospheric chemistry, which can be partly corrected by also optimizing the concentrations. We present detailed distributions of the estimated emission distributions for all major regions, the diurnal and seasonal variability, and the evolution of these emissions over the 10-year period. The estimated regional total emissions show a strong positive trend over India (+29 % decade−1), China (+26 % decade−1), and the Middle East (+20 % decade−1), and a negative trend over the USA (−38 % decade−1), southern Africa (−8.2 % decade−1), and western Europe (−8.8 % decade−1). The negative trends in the USA and western Europe are larger during 2005–2010 relative to 2011–2014, whereas the trend in China becomes negative after 2011. The data assimilation also suggests a large uncertainty in anthropogenic and fire-related emission factors and an important underestimation of soil NOx sources in the emission inventories. Despite the large trends observed for individual regions, the global total emission is almost constant between 2005 (47.9 Tg N yr−1) and 2014 (47.5 Tg N yr−1).",OpenAlex,D,OpenAlex/D,MAYBE,,1911,EXCLUDE,E1:non-maritime
